x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.07835734,-0.07639933,0.04388973,-0.007368162,0.1849908,0.01438845,-0.03114257,-0.02531423,-0.00857507,0.1856958,0.04103902
0.07811846,-0.07267556,0.04424226,-0.009312266,0.1853184,0.01412714,-0.02288368,-0.02792775,-0.0102617,0.1860892,0.03753564
0.07783441,-0.0689515,0.04456289,-0.01121594,0.1856464,0.01377436,-0.01470689,-0.03051756,-0.01192562,0.1864942,0.03591426
0.07750626,-0.0652271,0.04485067,-0.01307261,0.185975,0.01336215,-0.006611669,-0.03308388,-0.0135671,0.1869121,0.03636377
0.07713515,-0.06150228,0.04510529,-0.01487575,0.1863042,0.0129222,0.001403165,-0.03562707,-0.01518655,0.1873434,0.0387542
0.07672241,-0.05777694,0.04532703,-0.016619,0.1866343,0.01248594,0.009338028,-0.03814706,-0.0167843,0.1877883,0.04270959
0.07628977,-0.05404574,0.0455365,-0.01829621,0.1869761,0.01208445,0.01071056,-0.0357872,-0.01289253,0.1882574,0.03951781
0.07583814,-0.05030872,0.04573455,-0.01992257,0.1873186,0.01172331,0.01206723,-0.03345208,-0.009038299,0.1887395,0.03669265
0.0753681,-0.04656589,0.04592219,-0.02151327,0.1876615,0.01140798,0.01340842,-0.03114156,-0.005221087,0.1892348,0.03430513
0.07487991,-0.04281703,0.04610046,-0.02308336,0.1880048,0.01114387,0.01473378,-0.02885516,-0.001440534,0.1897441,0.03243115
0.0743736,-0.03906241,0.04627059,-0.02464773,0.1883481,0.01093632,0.01604382,-0.02659283,0.002303452,0.1902686,0.03114304
0.0738489,-0.03531256,0.04644806,-0.02621246,0.1879735,0.01079058,0.01266981,-0.02977142,0.007349106,0.1900989,0.03317937
0.07330513,-0.03156766,0.04663376,-0.02780598,0.1875986,0.01069304,0.009327088,-0.03292,0.01234166,0.1899493,0.03637358
0.07274117,-0.02782771,0.04682831,-0.02944788,0.1872231,0.01063043,0.006015115,-0.03603875,0.01728129,0.1898227,0.04041802
0.07215553,-0.0240927,0.04703206,-0.03115752,0.1868467,0.0105896,0.002734018,-0.03912802,0.02216909,0.1897224,0.04505492
0.07154633,-0.02036269,0.04724511,-0.03295407,0.1864691,0.01055747,-0.0005169529,-0.04218809,0.02700508,0.1896527,0.05009368
0.07088416,-0.01665379,0.04747248,-0.03484456,0.1852287,0.01052063,-0.00547022,-0.03702917,0.02072413,0.188771,0.04278519
0.07016753,-0.01296593,0.04771349,-0.03681593,0.1839872,0.01046043,-0.01037168,-0.03192445,0.01450209,0.1879259,0.03656573
0.06939542,-0.009299308,0.04796718,-0.03884388,0.1827449,0.010358,-0.01522128,-0.02687349,0.008338066,0.1871145,0.03199054
0.06856736,-0.005653962,0.04823214,-0.04090434,0.1815021,0.0101947,-0.02001989,-0.02187579,0.002231444,0.1863333,0.02973761
0.06768329,-0.002029791,0.04850661,-0.04297347,0.1802592,0.009952096,-0.02476826,-0.01693053,-0.003818117,0.1855778,0.0302438
0.0667464,0.001549691,0.04875574,-0.04501657,0.1782583,0.009612725,-0.0186534,-0.02404929,-0.005945475,0.1841057,0.03101074
0.06575727,0.0050845,0.04897825,-0.04703646,0.1762577,0.009199547,-0.01259957,-0.03109837,-0.008045754,0.1826577,0.03450495
0.06471669,0.008574679,0.04917329,-0.04902492,0.1742575,0.00873569,-0.006606187,-0.03807851,-0.01011973,0.1812331,0.03995026
0.06362557,0.01202025,0.04934045,-0.05097382,0.1722579,0.008244068,-0.0006725864,-0.04499024,-0.0121678,0.1798307,0.04661147
0.062485,0.01542145,0.04947977,-0.05287515,0.1702588,0.007747382,0.005201692,-0.05183425,-0.0141901,0.1784485,0.05399265
0.06132118,0.01878396,0.04960257,-0.05472311,0.1684154,0.007267857,0.007462249,-0.05096216,-0.009909105,0.177232,0.05245014
0.06013475,0.02210793,0.04970944,-0.05653223,0.1665726,0.006814656,0.00969599,-0.05009996,-0.005668923,0.1760362,0.0513435
0.05892603,0.02539337,0.04980119,-0.05831902,0.1647301,0.006396536,0.01190327,-0.04924744,-0.001468732,0.1748657,0.05068684
0.05769502,0.0286403,0.04987879,-0.06009986,0.1628877,0.006022138,0.0140844,-0.0484045,0.002692002,0.1737258,0.05048379
0.0564414,0.03184874,0.04994337,-0.06189095,0.1610453,0.00569998,0.01623953,-0.04757101,0.006813149,0.1726226,0.05072615
0.05515406,0.03501087,0.05001641,-0.06369969,0.1585571,0.005438864,0.01173359,-0.04714365,0.0074956,0.1709607,0.04915673
0.05383235,0.03812668,0.05009863,-0.06553736,0.1560685,0.005220728,0.00727206,-0.04672134,0.008167012,0.1693511,0.04798403
0.0524756,0.04119605,0.05019043,-0.06740662,0.1535795,0.005028283,0.002854636,-0.04630413,0.008827651,0.1677963,0.04722445
0.05108308,0.044219,0.05029184,-0.06931004,0.1510901,0.004844408,-0.001519585,-0.04589185,0.009477805,0.1662996,0.04688497
0.049654,0.04719546,0.05040256,-0.07125013,0.1486002,0.004652148,-0.005850827,-0.0454846,0.01011747,0.1648643,0.04696215
0.04816758,0.05011319,0.05051094,-0.07322257,0.1456373,0.004434896,-0.006512876,-0.04489561,0.004088891,0.1630688,0.04554945
0.04662368,0.05297218,0.05061638,-0.07521074,0.1426743,0.004189978,-0.007163136,-0.04431326,-0.001880221,0.1613387,0.04492784
0.04502263,0.05577238,0.05071821,-0.07719153,0.1397113,0.003914908,-0.007801543,-0.04373777,-0.007790186,0.1596656,0.04510591
0.04336519,0.05851395,0.05081572,-0.07914209,0.1367487,0.003607269,-0.008428415,-0.04316873,-0.01364188,0.1580402,0.04605083
0.0416526,0.06119673,0.05090821,-0.08103978,0.1337869,0.003264707,-0.009043616,-0.04260612,-0.01943562,0.1564514,0.04769498
0.03989965,0.06381361,0.0509788,-0.08286002,0.1306678,0.002885123,-0.004369705,-0.04432343,-0.02030018,0.154752,0.04894648
0.03810797,0.06636468,0.05102723,-0.08460165,0.1275498,0.002486376,0.0002573263,-0.0460255,-0.02115176,0.153077,0.05065383
0.03627925,0.06884991,0.05105363,-0.08626137,0.1244328,0.002086322,0.004838355,-0.04771252,-0.02199072,0.1514229,0.05275875
0.03441526,0.07126936,0.05105846,-0.08783594,0.121317,0.001702643,0.009373507,-0.04938459,-0.0228168,0.1497861,0.05520242
0.03251784,0.07362317,0.0510425,-0.08932217,0.1182022,0.001352855,0.01386332,-0.05104187,-0.02363043,0.1481622,0.0579298
0.03060244,0.07591134,0.05102751,-0.09071406,0.1148321,0.001054521,0.01153507,-0.05312628,-0.01987169,0.146344,0.05788215
0.02867049,0.07813394,0.05101424,-0.09202917,0.1114628,0.0007983825,0.009225574,-0.0551897,-0.01615325,0.1445474,0.05824037
0.02672314,0.08029079,0.05100336,-0.09328187,0.1080943,0.0005755208,0.006934714,-0.05723248,-0.01247486,0.1427803,0.05898533
0.02476123,0.08238195,0.05099528,-0.09448639,0.1047262,0.0003770795,0.004661972,-0.05925457,-0.008836122,0.1410511,0.06009089
0.02278533,0.08440739,0.05099025,-0.09565678,0.1013585,0.0001942609,0.002407136,-0.06125663,-0.005236654,0.1393693,0.06152716
0.02078941,0.08635928,0.05099164,-0.09680251,0.09755428,1.840205E-05,-0.0008515489,-0.05791648,-0.005130632,0.137432,0.05814953
0.01877379,0.08823754,0.05099923,-0.09792845,0.09375019,-0.0001629751,-0.00407738,-0.05460929,-0.005029644,0.1355696,0.05499179
0.01673882,0.09004217,0.05101257,-0.09903499,0.08994631,-0.0003621341,-0.007270651,-0.05133487,-0.004933398,0.1337849,0.05208137
0.01468484,0.09177318,0.05103099,-0.1001225,0.08614261,-0.0005912166,-0.01043165,-0.04809296,-0.004841738,0.1320811,0.04944891
0.01261218,0.0934305,0.05105355,-0.1011912,0.08233906,-0.0008622447,-0.01356087,-0.04488314,-0.004754736,0.1304612,0.04712749
0.01052027,0.09500583,0.05106878,-0.1022388,0.07824828,-0.001186848,-0.01330364,-0.04495328,-0.004162702,0.1287516,0.04706498
