x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
2.412514,2.656507,4.996681,-1.339333,0.3340412,-0.5328314,-0.03180319,-0.0885203,-0.02310652,1.47963,0.09685658
2.385637,2.663213,4.986023,-1.341339,0.3348001,-0.5341288,-0.02918881,-0.09014717,-0.02161365,1.482085,0.09718873
2.358726,2.669934,4.975328,-1.343258,0.335559,-0.5355448,-0.02660207,-0.09175809,-0.02013015,1.484503,0.09763421
2.331783,2.67667,4.964594,-1.345094,0.3363178,-0.537069,-0.02404266,-0.09335309,-0.01865613,1.486887,0.09818808
2.30481,2.683419,4.953818,-1.346855,0.3370765,-0.5386913,-0.02151219,-0.09493235,-0.01719565,1.489237,0.09884643
2.277808,2.690184,4.942999,-1.348544,0.3378352,-0.5404016,-0.01901579,-0.09649606,-0.01574188,1.491555,0.0996037
2.25077,2.696966,4.93214,-1.350168,0.3386223,-0.5421902,-0.01770443,-0.09669832,-0.0166976,1.493851,0.0997137
2.223699,2.703764,4.92124,-1.351723,0.3394094,-0.5440516,-0.01640255,-0.09689946,-0.01764121,1.49611,0.0998487
2.196595,2.710578,4.910297,-1.353205,0.3401964,-0.5459807,-0.01511001,-0.09709924,-0.01857413,1.49833,0.1000079
2.16946,2.71741,4.89931,-1.35461,0.3409833,-0.547972,-0.0138307,-0.09729777,-0.01949596,1.500503,0.100191
2.142296,2.724258,4.888277,-1.355934,0.3417702,-0.5500205,-0.01256245,-0.09749515,-0.02040395,1.502626,0.1003964
2.115113,2.731117,4.877197,-1.357172,0.3423623,-0.552119,-0.01099841,-0.09862256,-0.01891556,1.504647,0.1010207
2.08791,2.737987,4.866069,-1.358332,0.3429544,-0.554263,-0.009457183,-0.09973893,-0.01743636,1.506616,0.1016923
2.060691,2.744868,4.854892,-1.359419,0.3435465,-0.5564466,-0.007934712,-0.1008445,-0.01596765,1.508534,0.1024087
2.033456,2.75176,4.843665,-1.360438,0.3441386,-0.5586634,-0.006428848,-0.1019391,-0.01450995,1.510407,0.1031671
2.006207,2.758662,4.832387,-1.361396,0.3447306,-0.5609076,-0.004941178,-0.103023,-0.01306535,1.512235,0.1039656
1.978941,2.765579,4.82106,-1.362298,0.3453853,-0.5631739,-0.003453224,-0.1032638,-0.01273036,1.514038,0.1041029
1.951659,2.772508,4.809682,-1.363145,0.3460401,-0.5654556,-0.001975245,-0.1035029,-0.012398,1.5158,0.1042615
1.924363,2.779451,4.798254,-1.363939,0.346695,-0.5677467,-0.000512935,-0.1037397,-0.01206432,1.517519,0.1044401
1.897052,2.786407,4.786775,-1.364681,0.3473501,-0.5700415,0.0009341745,-0.1039744,-0.01173102,1.519195,0.1046383
1.86973,2.793375,4.775246,-1.365371,0.3480053,-0.5723341,0.002360572,-0.104207,-0.01139876,1.520826,0.1048552
1.842395,2.800358,4.763669,-1.366012,0.3486803,-0.5746189,0.003029803,-0.1040893,-0.01107454,1.522417,0.1047206
1.81505,2.807353,4.752045,-1.366604,0.3493555,-0.5768932,0.003697354,-0.1039732,-0.01075291,1.523963,0.1045931
1.787695,2.814362,4.740374,-1.36715,0.350031,-0.5791541,0.004353747,-0.1038584,-0.01043202,1.525464,0.1044718
1.760331,2.821384,4.728655,-1.36765,0.3507069,-0.5813989,0.004997465,-0.1037448,-0.01011321,1.52692,0.1043563
1.73296,2.82842,4.71689,-1.368105,0.3513831,-0.583625,0.005641615,-0.1036325,-0.009795454,1.528332,0.1042472
1.705583,2.835469,4.705079,-1.368517,0.3520405,-0.5858296,0.006540823,-0.1035768,-0.008720521,1.529695,0.1041489
1.678203,2.84253,4.693221,-1.36889,0.3526983,-0.5880093,0.007434613,-0.1035223,-0.007655062,1.531017,0.1040708
1.650819,2.849603,4.681317,-1.369229,0.3533565,-0.5901604,0.00830981,-0.1034682,-0.00659753,1.532298,0.1040108
1.623432,2.856689,4.669369,-1.369537,0.3540151,-0.5922795,0.009181542,-0.1034152,-0.005548771,1.533543,0.1039702
1.596043,2.863788,4.657377,-1.369819,0.3546741,-0.594363,0.0100367,-0.103363,-0.004508382,1.534752,0.1039469
1.568649,2.870902,4.645343,-1.370079,0.3554181,-0.5964085,0.0103788,-0.1025098,-0.004495769,1.53595,0.1031319
1.54125,2.878031,4.633268,-1.370317,0.3561625,-0.5984136,0.0107194,-0.1016654,-0.004481982,1.537114,0.1023271
1.513847,2.885175,4.621154,-1.370534,0.3569073,-0.6003769,0.01105846,-0.1008292,-0.004466842,1.538245,0.1015321
1.486441,2.892333,4.609001,-1.370729,0.3576526,-0.6022971,0.01139618,-0.1000016,-0.004451623,1.539343,0.1007473
1.45903,2.899507,4.59681,-1.370903,0.3583983,-0.6041728,0.01172882,-0.0991824,-0.004436839,1.540405,0.09997199
1.431619,2.906695,4.584582,-1.371055,0.3591182,-0.6060024,0.01188872,-0.09842114,-0.003785794,1.541427,0.09920885
1.404207,2.913896,4.57232,-1.371189,0.3598384,-0.6077854,0.01204394,-0.09766775,-0.003140774,1.542416,0.09845766
1.376795,2.921112,4.560022,-1.371308,0.3605591,-0.6095212,0.01219638,-0.09692212,-0.002501198,1.543374,0.0977185
1.349383,2.928342,4.547691,-1.371413,0.3612802,-0.6112092,0.01234796,-0.09618399,-0.001868185,1.544304,0.09699135
1.32197,2.935585,4.535326,-1.371507,0.3620018,-0.6128488,0.01249313,-0.09545339,-0.001240771,1.545206,0.09627548
1.294557,2.942844,4.522932,-1.371594,0.3627427,-0.6144395,0.0126069,-0.09435549,-0.0009495039,1.546088,0.09519871
1.267143,2.950117,4.510506,-1.371674,0.363484,-0.6159807,0.012715,-0.09326858,-0.0006604497,1.546946,0.09413361
1.239728,2.957404,4.498051,-1.371748,0.3642257,-0.6174719,0.01281954,-0.09219265,-0.0003721559,1.547781,0.09308042
1.212313,2.964707,4.485568,-1.371819,0.3649678,-0.6189128,0.01293008,-0.09112755,-8.717754E-05,1.548593,0.09204035
1.184897,2.972024,4.473057,-1.371886,0.3657102,-0.6203029,0.01303743,-0.09007322,0.0001955706,1.549384,0.09101208
1.15748,2.979356,4.460521,-1.371952,0.3664472,-0.6216418,0.0128221,-0.08876368,0.0002759461,1.550153,0.08968541
1.130062,2.986702,4.447961,-1.372016,0.3671846,-0.6229302,0.01261087,-0.08746731,0.0003537174,1.550901,0.08837245
1.102643,2.994064,4.435378,-1.37208,0.3679223,-0.6241691,0.01239779,-0.08618397,0.0004314274,1.55163,0.0870722
1.075222,3.00144,4.422773,-1.372143,0.3686603,-0.6253592,0.01218674,-0.08491355,0.000508034,1.552341,0.08578511
1.047801,3.00883,4.410146,-1.372206,0.3693986,-0.6265014,0.01197754,-0.08365583,0.0005852182,1.553032,0.08451096
1.020378,3.016234,4.3975,-1.37227,0.3700898,-0.6275964,0.01182114,-0.08241941,0.0009099977,1.553695,0.0832678
0.9929556,3.023651,4.384833,-1.372335,0.3707814,-0.6286449,0.01166012,-0.08119535,0.001231965,1.554342,0.08203756
0.9655325,3.031083,4.372148,-1.372404,0.3714731,-0.6296476,0.01150587,-0.07998369,0.001549316,1.554973,0.08082188
0.9381086,3.038527,4.359445,-1.372477,0.372165,-0.630605,0.01134691,-0.07878433,0.001864632,1.555591,0.07961909
0.910684,3.045986,4.346725,-1.372556,0.3728572,-0.6315179,0.01119086,-0.07759697,0.002176424,1.556197,0.07842998
0.8832572,3.053458,4.33399,-1.372643,0.3735279,-0.6323868,0.01091164,-0.07615501,0.00209044,1.556786,0.07696115
0.8558279,3.060943,4.32124,-1.372736,0.3741989,-0.6332129,0.01063718,-0.07472757,0.002005275,1.557365,0.07550749
0.8283961,3.068442,4.308476,-1.372836,0.37487,-0.6339972,0.01035803,-0.07331419,0.001920746,1.557934,0.07406719
0.8009618,3.075954,4.295699,-1.372942,0.3755412,-0.6347409,0.01008354,-0.07191502,0.001836435,1.558492,0.07264172
0.7735246,3.08348,4.28291,-1.373055,0.3762126,-0.6354451,0.009810184,-0.07052975,0.001753658,1.55904,0.07123034
0.7460852,3.091017,4.27011,-1.373173,0.3768194,-0.6361105,0.009484899,-0.06920321,0.001825793,1.559562,0.06987404
0.7186432,3.098567,4.257299,-1.373298,0.3774263,-0.6367388,0.00916455,-0.0678899,0.001897418,1.560075,0.06853195
0.6911985,3.106128,4.244478,-1.373429,0.3780332,-0.6373312,0.008847275,-0.06658965,0.001968321,1.560579,0.06720364
0.663751,3.113702,4.231647,-1.373567,0.3786403,-0.637889,0.008533239,-0.06530247,0.002038172,1.561076,0.06588917
0.6363006,3.121288,4.218809,-1.373713,0.3792474,-0.6384134,0.008223951,-0.06402828,0.002107204,1.561566,0.06458865
0.6088467,3.128885,4.205962,-1.373866,0.3797987,-0.6389054,0.007966928,-0.06272038,0.002085568,1.562036,0.06325874
0.5813893,3.136492,4.193107,-1.374027,0.38035,-0.6393663,0.007712439,-0.06142548,0.002063813,1.5625,0.06194216
0.5539283,3.144111,4.180246,-1.374195,0.3809014,-0.639797,0.00746247,-0.06014358,0.002041669,1.562958,0.06063915
0.5264633,3.151741,4.167378,-1.374371,0.3814529,-0.6401985,0.00721496,-0.0588746,0.002019889,1.563412,0.05934942
0.4989943,3.159381,4.154505,-1.374555,0.3820043,-0.6405719,0.006964086,-0.05761819,0.00199855,1.563861,0.05807193
0.4715208,3.167032,4.141626,-1.374746,0.3824981,-0.640918,0.006649561,-0.05634104,0.001867484,1.564291,0.05676282
0.4440427,3.174692,4.128743,-1.374943,0.382992,-0.6412382,0.00633823,-0.05507644,0.001737306,1.564717,0.05546716
0.4165598,3.182363,4.115856,-1.375148,0.3834859,-0.6415336,0.006036784,-0.05382475,0.00160827,1.565138,0.0541861
0.3890721,3.190043,4.102965,-1.375358,0.3839797,-0.6418055,0.005735663,-0.05258546,0.001480215,1.565556,0.05291805
0.3615793,3.197733,4.090072,-1.375574,0.3844737,-0.6420551,0.005441438,-0.05135857,0.001352974,1.565969,0.05166375
0.3340818,3.205431,4.077175,-1.375795,0.3848971,-0.6422834,0.005200475,-0.05024002,0.00134691,1.566361,0.05052641
0.3065796,3.213138,4.064275,-1.376021,0.3853205,-0.6424915,0.004966665,-0.04913284,0.00133997,1.566748,0.04940141
0.2790724,3.220854,4.051373,-1.376252,0.385744,-0.6426803,0.00473227,-0.04803678,0.001333691,1.567133,0.04828773
0.2515602,3.228577,4.038469,-1.376488,0.3861675,-0.6428507,0.004504983,-0.04695167,0.001326927,1.567514,0.04718596
0.2240429,3.23631,4.025564,-1.376729,0.386591,-0.6430036,0.004279768,-0.04587738,0.001319845,1.567893,0.04609547
0.19652,3.244049,4.012657,-1.376975,0.3869616,-0.6431398,0.004070867,-0.04479729,0.001186906,1.568257,0.04499753
0.1689914,3.251796,3.99975,-1.377226,0.3873322,-0.6432603,0.0038643,-0.04372811,0.001055434,1.568618,0.04391121
0.1414571,3.259551,3.986841,-1.377481,0.3877028,-0.6433658,0.003657765,-0.04266933,0.0009250547,1.568976,0.04283581
0.1139169,3.267313,3.973932,-1.377739,0.3880734,-0.6434572,0.003455347,-0.04162117,0.0007957013,1.569332,0.04177193
0.0863708,3.275082,3.961023,-1.378,0.3884441,-0.6435351,0.003254889,-0.04058349,0.0006675757,1.569685,0.04071927
0.058819,3.282858,3.948114,-1.378264,0.3887558,-0.6436005,0.003065677,-0.03963598,0.0005991649,1.570021,0.03975888
0.03126142,3.290639,3.935205,-1.378531,0.3890675,-0.643654,0.002876464,-0.03869791,0.0005313543,1.570354,0.03880831
0.003698014,3.298428,3.922296,-1.378799,0.3893793,-0.6436965,0.002691024,-0.03776934,0.0004640968,1.570684,0.03786793
-0.02387123,3.306222,3.909388,-1.379069,0.389691,-0.6437286,0.002504774,-0.0368499,0.0003976476,1.571011,0.03693707
-0.05144635,3.314023,3.896481,-1.37934,0.3900027,-0.643751,0.002322228,-0.03593973,0.0003314522,1.571336,0.03601621
-0.07902732,3.321828,3.883574,-1.379613,0.390265,-0.6437644,0.002197554,-0.03509441,0.0002777396,1.571646,0.03516424
-0.1066142,3.329639,3.870668,-1.379887,0.3905272,-0.6437695,0.002077842,-0.03425754,0.0002243762,1.571954,0.03432123
-0.1342069,3.337456,3.857764,-1.380162,0.3907895,-0.6437666,0.001958417,-0.03342885,0.0001713621,1.572259,0.0334866
-0.1618055,3.345277,3.84486,-1.380437,0.3910517,-0.6437562,0.001838258,-0.03260852,0.0001191563,1.572562,0.03266051
-0.18941,3.353104,3.831958,-1.380713,0.3913139,-0.6437387,0.001721287,-0.03179635,6.693229E-05,1.572862,0.03184298
-0.2170205,3.360935,3.819057,-1.380989,0.3915363,-0.6437146,0.001610641,-0.03102192,-2.149816E-05,1.57315,0.03106371
-0.2446371,3.368771,3.806157,-1.381265,0.3917587,-0.6436844,0.001501094,-0.03025522,-0.0001096155,1.573435,0.03029264
-0.2722596,3.376611,3.793259,-1.381541,0.3919811,-0.6436484,0.001391713,-0.0294962,-0.0001963958,1.573718,0.02952967
-0.2998881,3.384456,3.780363,-1.381816,0.3922035,-0.6436072,0.001282555,-0.02874499,-0.0002825008,1.573997,0.02877498
-0.3275225,3.392305,3.767469,-1.382089,0.3924258,-0.6435611,0.001176338,-0.02800111,-0.0003678989,1.574274,0.02802822
-0.3551627,3.400157,3.754576,-1.382362,0.3926097,-0.6435105,0.001106246,-0.02734088,-0.0003861711,1.574539,0.02736597
-0.3828084,3.408014,3.741685,-1.382633,0.3927935,-0.6434557,0.001036675,-0.02668724,-0.0004045533,1.5748,0.02671044
-0.4104598,3.415874,3.728796,-1.382902,0.3929773,-0.643397,0.0009679699,-0.02604015,-0.0004227127,1.575058,0.02606156
-0.4381168,3.423738,3.715909,-1.38317,0.3931611,-0.6433346,0.0009027112,-0.02539967,-0.0004407678,1.575314,0.02541953
-0.4657794,3.431605,3.703023,-1.383435,0.3933449,-0.6432688,0.0008363076,-0.02476561,-0.0004581983,1.575566,0.02478396
-0.4934475,3.439476,3.69014,-1.3837,0.3935027,-0.6431999,0.0007997243,-0.02416224,-0.0005012834,1.575809,0.02418066
-0.5211213,3.44735,3.677259,-1.383962,0.3936604,-0.643128,0.0007633168,-0.02356501,-0.0005439498,1.57605,0.02358365
-0.5488004,3.455227,3.664379,-1.384222,0.3938181,-0.6430532,0.000728273,-0.02297376,-0.0005856361,1.576287,0.02299276
-0.576485,3.463107,3.651502,-1.38448,0.3939758,-0.6429756,0.0006944789,-0.02238835,-0.0006274598,1.576521,0.02240791
-0.6041751,3.47099,3.638627,-1.384735,0.3941335,-0.6428955,0.0006591934,-0.02180887,-0.0006685307,1.576752,0.02182907
-0.6318704,3.478876,3.625754,-1.384988,0.3942691,-0.6428128,0.0006384135,-0.02127619,-0.0006892611,1.576975,0.02129693
-0.659571,3.486765,3.612883,-1.385238,0.3944047,-0.6427278,0.0006160581,-0.02074877,-0.0007099887,1.577193,0.02077005
-0.6872767,3.494657,3.600014,-1.385486,0.3945403,-0.6426404,0.0005939345,-0.02022662,-0.0007300186,1.577409,0.0202485
-0.7149876,3.502551,3.587147,-1.38573,0.3946759,-0.6425508,0.0005738744,-0.01970988,-0.0007506124,1.577621,0.01973252
-0.7427034,3.510448,3.574283,-1.385972,0.3948115,-0.6424591,0.0005541235,-0.01919812,-0.0007713508,1.57783,0.0192216
-0.7704242,3.518347,3.561421,-1.38621,0.3949316,-0.6423653,0.0005633155,-0.01872683,-0.0007678295,1.578032,0.01875103
-0.7981498,3.526248,3.548561,-1.386446,0.3950517,-0.6422693,0.0005724911,-0.0182601,-0.0007638127,1.57823,0.01828503
-0.8258802,3.534153,3.535704,-1.386679,0.3951718,-0.6421712,0.000581509,-0.01779803,-0.0007606065,1.578424,0.01782376
-0.8536153,3.542059,3.522848,-1.386909,0.3952919,-0.6420709,0.0005877741,-0.01734055,-0.0007565569,1.578615,0.01736699
-0.881355,3.549968,3.509995,-1.387135,0.395412,-0.6419684,0.0005976469,-0.01688786,-0.0007518582,1.578803,0.01691515
-0.9090993,3.557879,3.497145,-1.387359,0.3955244,-0.6418636,0.0006261787,-0.01645153,-0.0007567229,1.578985,0.01648082
-0.9368483,3.565793,3.484297,-1.38758,0.3956367,-0.6417564,0.000653468,-0.01601967,-0.0007616201,1.579164,0.01605107
-0.9646018,3.573709,3.471451,-1.387798,0.3957491,-0.6416467,0.0006795521,-0.01559195,-0.0007664979,1.579339,0.01562556
-0.9923597,3.581626,3.458607,-1.388013,0.3958614,-0.6415344,0.0007045398,-0.01516865,-0.0007711046,1.579511,0.01520457
-1.020122,3.589547,3.445767,-1.388225,0.3959738,-0.6414195,0.0007320381,-0.01474928,-0.0007755015,1.579678,0.01478778
-1.047889,3.597469,3.432928,-1.388434,0.3960825,-0.6413017,0.0007797822,-0.01435352,-0.0007600996,1.579841,0.01439476
-1.075659,3.605394,3.420093,-1.38864,0.3961911,-0.6411809,0.0008260835,-0.01396171,-0.0007438373,1.580001,0.01400589
-1.103434,3.613321,3.407259,-1.388844,0.3962998,-0.6410569,0.0008701361,-0.01357382,-0.0007288131,1.580156,0.0136212
-1.131213,3.621249,3.394428,-1.389044,0.3964084,-0.6409295,0.0009155964,-0.0131897,-0.0007130481,1.580308,0.01324065
-1.158996,3.62918,3.381601,-1.389241,0.3965171,-0.6407986,0.0009636965,-0.01280961,-0.0006983368,1.580456,0.01286478
-1.186783,3.637114,3.368776,-1.389436,0.3966284,-0.640664,0.001047945,-0.01243732,-0.0006766355,1.580601,0.01249972
-1.214574,3.64505,3.355953,-1.389629,0.3967398,-0.6405253,0.001132337,-0.01206883,-0.0006556098,1.580741,0.01213955
-1.242368,3.652987,3.343134,-1.389818,0.3968511,-0.6403822,0.001215869,-0.01170403,-0.0006341667,1.580878,0.01178409
-1.270167,3.660928,3.330317,-1.390006,0.3969625,-0.6402344,0.001298678,-0.01134295,-0.0006128466,1.581011,0.01143349
-1.297969,3.66887,3.317504,-1.39019,0.3970738,-0.6400815,0.001379724,-0.01098548,-0.0005911764,1.581139,0.01108755
-1.325775,3.676815,3.304693,-1.390373,0.3971946,-0.6399232,0.001503117,-0.01062014,-0.0005716691,1.581266,0.01074121
-1.353584,3.684762,3.291886,-1.390553,0.3973154,-0.6397591,0.001624365,-0.01025842,-0.0005537603,1.581389,0.01040098
-1.381397,3.692711,3.279082,-1.390732,0.3974361,-0.6395886,0.001744371,-0.009900161,-0.0005349015,1.581507,0.01006688
-1.409214,3.700663,3.266281,-1.390908,0.3975569,-0.6394113,0.001864225,-0.009545601,-0.0005178349,1.58162,0.009739712
-1.437034,3.708618,3.253484,-1.391082,0.3976777,-0.6392268,0.001983692,-0.009194548,-0.0005005261,1.581729,0.00941941
-1.464858,3.716575,3.240691,-1.391254,0.3978132,-0.6390345,0.002190636,-0.008834845,-0.0004547925,1.581837,0.009113737
-1.492685,3.724535,3.227901,-1.391425,0.3979487,-0.6388335,0.002396489,-0.008478513,-0.0004114624,1.58194,0.008820297
-1.520516,3.732498,3.215115,-1.391594,0.3980843,-0.6386232,0.00259842,-0.008125857,-0.0003684764,1.582038,0.008539152
-1.548349,3.740463,3.202333,-1.391761,0.3982198,-0.6384028,0.002798349,-0.007776766,-0.0003258755,1.58213,0.008271338
-1.576187,3.748432,3.189555,-1.391927,0.3983554,-0.6381713,0.002995237,-0.007431165,-0.0002821489,1.582217,0.008017061
-1.604027,3.756403,3.176781,-1.392093,0.3985144,-0.6379281,0.003375595,-0.007042909,-0.0002248714,1.582305,0.007813307
-1.63187,3.764378,3.164012,-1.392257,0.3986734,-0.6376717,0.003753127,-0.006658498,-0.0001674594,1.582386,0.007645234
-1.659717,3.772356,3.151247,-1.392421,0.3988324,-0.6374006,0.004124795,-0.006278082,-0.0001088913,1.582461,0.007512663
-1.687567,3.780337,3.138487,-1.392584,0.3989914,-0.6371133,0.004493773,-0.005901319,-5.147813E-05,1.582529,0.007417696
-1.71542,3.788322,3.125732,-1.392747,0.3991504,-0.6368083,0.004860103,-0.005528323,3.941201E-06,1.58259,0.007360908
-1.743276,3.79631,3.112982,-1.392911,0.3993343,-0.6364843,0.00570555,-0.005078617,0.0001418468,1.58265,0.007639749
-1.771136,3.804302,3.100236,-1.393075,0.3995181,-0.6361378,0.006543516,-0.004633408,0.0002778847,1.582701,0.008022673
-1.798998,3.812298,3.087495,-1.39324,0.399702,-0.6357657,0.007375011,-0.004192424,0.0004114591,1.582743,0.008493322
-1.826863,3.820298,3.07476,-1.393406,0.3998857,-0.6353646,0.008196292,-0.003756115,0.0005440715,1.582775,0.009032366
-1.854732,3.828302,3.062032,-1.393575,0.4000694,-0.6349313,0.009007465,-0.003324093,0.0006761203,1.582797,0.009625028
-1.883208,3.837032,3.050662,-1.393778,0.4361724,-0.6343769,-0.4323584,0.004965593,-0.1973435,1.592262,0.4752924
-1.912269,3.846528,3.040597,-1.393064,0.4722705,-0.6358314,-0.8692999,0.01320142,-0.3934092,1.602482,0.954268
-1.941868,3.856874,3.03174,-1.390523,0.5082955,-0.6413245,-1.301858,0.02138352,-0.5875426,1.613449,1.42846
-1.971939,3.868184,3.02395,-1.385259,0.5440528,-0.6528626,-1.730077,0.02951152,-0.7797643,1.625166,1.897912
-2.002395,3.880608,3.017034,-1.376391,0.5791619,-0.6724207,-2.154001,0.03758452,-0.970091,1.637691,2.36267
-2.03146,3.892163,3.009098,-1.367346,0.539092,-0.6924468,-2.014806,-0.1519581,-0.5655596,1.624727,2.098187
-2.05914,3.90273,3.000046,-1.356471,0.4979765,-0.7187139,-1.880271,-0.3248506,-0.1573946,1.61386,1.914607
-2.08545,3.91222,2.989804,-1.34492,0.45573,-0.7507197,-1.750246,-0.4810993,0.2536997,1.606263,1.832807
-2.110414,3.920583,2.978322,-1.333814,0.4123284,-0.7879859,-1.624722,-0.6207804,0.6670603,1.603121,1.862809
-2.134068,3.927804,2.965564,-1.324247,0.3677753,-0.8300707,-1.503824,-0.7440358,1.08206,1.605585,1.99648
-2.158164,3.934039,2.950673,-1.317557,0.3162843,-0.8747893,-1.086879,-0.791204,0.9127107,1.612839,1.624916
-2.182698,3.939167,2.93359,-1.312769,0.2638928,-0.9225532,-0.6706942,-0.8338966,0.7525855,1.626071,1.308281
-2.207647,3.943111,2.914276,-1.309329,0.2109101,-0.9721737,-0.2554864,-0.8720132,0.6014982,1.644368,1.089716
-2.232978,3.945842,2.892715,-1.30674,0.1577084,-1.022473,0.1585442,-0.9055309,0.4592994,1.666701,1.027657
-2.258646,3.947371,2.868909,-1.304558,0.1046873,-1.072275,0.5712044,-0.9345002,0.3258742,1.691923,1.142698
-2.285766,3.948432,2.84428,-1.302275,0.06032999,-1.123106,0.5024095,-0.9393941,-0.1861725,1.720734,1.081451
-2.314298,3.949048,2.818809,-1.298485,0.01646422,-1.172352,0.4438303,-0.9389027,-0.6943091,1.749498,1.249235
-2.344155,3.949283,2.792474,-1.291667,-0.02704452,-1.220144,0.3953354,-0.9332078,-1.198339,1.777044,1.569453
-2.375205,3.949244,2.765255,-1.280307,-0.07039866,-1.266558,0.3568388,-0.9225839,-1.69807,1.802307,1.965181
-2.407263,3.949071,2.737134,-1.262914,-0.1139146,-1.311617,0.3282996,-0.9074016,-2.193328,1.824354,2.396215
-2.43709,3.946928,2.708048,-1.243445,-0.1911486,-1.345789,0.33636,-1.051531,-1.582534,1.842238,1.929577
-2.464656,3.942643,2.678076,-1.219512,-0.2688438,-1.378706,0.3270493,-1.198262,-0.9788333,1.860193,1.581426
-2.489943,3.936114,2.64731,-1.19249,-0.3468271,-1.410237,0.3006472,-1.347082,-0.3825582,1.87912,1.43226
-2.512933,3.927302,2.615859,-1.163733,-0.4248385,-1.440307,0.2574877,-1.497694,0.2059238,1.899801,1.533555
-2.533616,3.916236,2.583847,-1.134585,-0.5025797,-1.4689,0.1979636,-1.650004,0.7862125,1.922897,1.838433
-2.553812,3.905046,2.551054,-1.09231,-0.5203654,-1.509638,0.2206228,-1.614721,0.6260857,1.934665,1.745847
-2.573545,3.89373,2.517498,-1.050993,-0.5374527,-1.548237,0.2477158,-1.578783,0.4685169,1.946915,1.665361
-2.592825,3.882288,2.483197,-1.010173,-0.5539693,-1.58465,0.2791104,-1.542161,0.3136244,1.959196,1.598288
-2.611654,3.87072,2.448174,-0.9693932,-0.5700329,-1.618801,0.3146694,-1.504844,0.1615137,1.971085,1.545852
-2.630018,3.85903,2.412454,-0.9282035,-0.5857567,-1.650583,0.354265,-1.466835,0.01228472,1.982195,1.50906
-2.647245,3.846549,2.376071,-0.8907232,-0.6208569,-1.676688,0.4018587,-1.479063,0.1160764,1.997532,1.537073
-2.663323,3.833291,2.339093,-0.8528805,-0.6556696,-1.700382,0.4459496,-1.491894,0.2200791,2.012115,1.572595
-2.678245,3.819273,2.301593,-0.8150805,-0.6901159,-1.721507,0.486565,-1.505335,0.3241819,2.025883,1.614891
-2.692016,3.804518,2.263646,-0.7777353,-0.7241262,-1.739925,0.5237448,-1.519397,0.4282755,2.038767,1.663219
-2.704647,3.78905,2.22533,-0.7412648,-0.7576422,-1.755519,0.5575277,-1.534101,0.5322525,2.050693,1.716857
-2.716729,3.77354,2.186826,-0.7012584,-0.7681702,-1.76994,0.5647532,-1.472941,0.422877,2.052934,1.633195
-2.728293,3.757986,2.14818,-0.6624476,-0.7782204,-1.7811,0.5745622,-1.411102,0.3155356,2.053481,1.555922
-2.739362,3.742385,2.109442,-0.6245432,-0.7879188,-1.789037,0.5868682,-1.348597,0.2102908,2.0522,1.485716
-2.74995,3.726736,2.07066,-0.5872529,-0.7973847,-1.793768,0.6015835,-1.285444,0.1071972,2.048974,1.423292
-2.760066,3.711037,2.031883,-0.5502827,-0.8067334,-1.795298,0.6186267,-1.221667,0.006300149,2.043704,1.369383
-2.768994,3.694942,1.993487,-0.5137914,-0.8183722,-1.793633,0.5119385,-1.216191,0.1422595,2.037359,1.327192
-2.776766,3.678448,1.95554,-0.4778996,-0.8299394,-1.789198,0.4030634,-1.212441,0.2742999,2.029388,1.306795
-2.783423,3.661559,1.918103,-0.4431571,-0.8413579,-1.782417,0.2921227,-1.21037,0.4023887,2.020218,1.308529
-2.789018,3.644284,1.881227,-0.4100899,-0.8525488,-1.773735,0.1792446,-1.20995,0.5265097,2.010261,1.331661
-2.79361,3.62664,1.844954,-0.3792,-0.8634366,-1.763615,0.06455807,-1.211162,0.6466476,1.999913,1.374494
-2.797873,3.609411,1.809065,-0.3468991,-0.8472091,-1.750944,0.06310874,-1.11604,0.55948,1.975831,1.250018
-2.801864,3.592591,1.773559,-0.3172707,-0.8306516,-1.737314,0.06254675,-1.02177,0.4732775,1.951641,1.127793
-2.805633,3.576173,1.738436,-0.2899446,-0.8138422,-1.722835,0.06284928,-0.9283384,0.3880538,1.927321,1.008141
-2.809219,3.560152,1.703693,-0.2645484,-0.7968467,-1.707599,0.0639934,-0.8357291,0.3038108,1.902852,0.8915376
-2.812653,3.544522,1.669329,-0.2407084,-0.7797217,-1.691679,0.06596247,-0.7439299,0.2205519,1.878213,0.7787335
-2.815532,3.52899,1.635541,-0.2188917,-0.7704325,-1.675745,-0.01097854,-0.7232203,0.2659701,1.85731,0.7706544
-2.817888,3.513561,1.602334,-0.1984008,-0.7610273,-1.65955,-0.08790062,-0.7031152,0.3098243,1.836472,0.7733619
-2.81976,3.498242,1.569707,-0.1794115,-0.7514713,-1.643439,-0.1647777,-0.68361,0.3521296,1.815982,0.7864284
-2.821185,3.483043,1.537652,-0.1620893,-0.741735,-1.627759,-0.241585,-0.6647022,0.3929021,1.796118,0.8090516
-2.822207,3.467975,1.506155,-0.1465894,-0.731796,-1.612855,-0.3183006,-0.646391,0.4321634,1.777165,0.8401797
-2.823212,3.45335,1.474858,-0.1325258,-0.7135295,-1.598536,-0.2747814,-0.574766,0.3683938,1.755564,0.7359177
-2.82423,3.439162,1.443733,-0.1202018,-0.69509,-1.585244,-0.2314942,-0.5038858,0.3053668,1.735107,0.6330398
